V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
21.979458,21.978254,21.978193,21.978157,21.978134,21.978098,21.978098,21.978086,21.97808,21.978085,21.978065,21.978064,21.978052,21.978064,21.978086,21.978079,21.978073,21.978075,21.978064,21.978075,21.978083,21.978077,21.978075,21.978073,21.978073,21.978092,21.978092,21.978083,21.978085,21.978111,21.978102,21.97812,21.97811,21.978098,21.978107,21.978117,21.978125,21.978138,21.978125,21.978138,21.97813,21.978136,21.978142,21.97815,21.978159,21.978146,21.978146,21.980272
21.98026,21.978245,21.9782,21.978184,21.978153,21.978134,21.978123,21.978111,21.978111,21.9781,21.978113,21.978086,21.978102,21.9781,21.978096,21.978094,21.978085,21.978088,21.978077,21.978083,21.978085,21.978104,21.978092,21.978106,21.978113,21.978111,21.9781,21.978107,21.978115,21.978132,21.978132,21.978123,21.978125,21.978132,21.978136,21.978134,21.97815,21.978144,21.97814,21.978148,21.978153,21.978146,21.978138,21.97816,21.978163,21.978167,21.978168,21.980484
21.979391,21.978243,21.978188,21.978153,21.978128,21.97809,21.978106,21.9781,21.97808,21.978085,21.978083,21.978079,21.97808,21.978071,21.978071,21.978085,21.978071,21.978075,21.97808,21.978083,21.97809,21.978079,21.978079,21.978079,21.978107,21.978104,21.978098,21.978102,21.9781,21.97811,21.97812,21.978107,21.978127,21.978125,21.978128,21.978132,21.97813,21.97813,21.978136,21.978138,21.978151,21.97816,21.97816,21.978157,21.978157,21.978148,21.978157,21.980373
21.980501,21.978348,21.978323,21.978285,21.978266,21.97825,21.978231,21.978245,21.978243,21.978243,21.97823,21.978262,21.97825,21.978254,21.978249,21.978243,21.978243,21.978277,21.978275,21.978275,21.97828,21.978277,21.978281,21.978283,21.978296,21.978294,21.978294,21.978296,21.978289,21.978306,21.9783,21.978306,21.978302,21.978304,21.97832,21.978317,21.978321,21.978327,21.978321,21.978336,21.978348,21.978354,21.978365,21.978344,21.978361,21.978361,21.978373,21.979713
21.98038,21.978315,21.978277,21.978245,21.978199,21.9782,21.978203,21.978184,21.97818,21.978165,21.978157,21.978172,21.978191,21.978178,21.978182,21.978168,21.97817,21.97817,21.978176,21.978174,21.978167,21.978182,21.978199,21.978184,21.978199,21.978205,21.978195,21.978199,21.97822,21.978226,21.978222,21.978226,21.978212,21.97823,21.978226,21.97823,21.978233,21.978237,21.978247,21.978247,21.978252,21.97826,21.978252,21.978273,21.978271,21.978275,21.978285,21.980383
21.98039,21.97831,21.978277,21.978231,21.97822,21.978195,21.97819,21.97819,21.978188,21.97816,21.978151,21.978153,21.978163,21.978182,21.978178,21.978191,21.97817,21.978178,21.97818,21.97818,21.978172,21.97819,21.978195,21.978203,21.978216,21.978224,21.97821,21.97822,21.978216,21.978224,21.978224,21.978218,21.978233,21.978233,21.978243,21.978245,21.978235,21.978252,21.978258,21.978258,21.978268,21.97828,21.978277,21.978287,21.978289,21.97829,21.978298,21.980509
21.979485,21.978252,21.978218,21.978182,21.978142,21.97813,21.978123,21.978111,21.978117,21.978107,21.978085,21.978094,21.978088,21.978096,21.978106,21.978083,21.978098,21.978086,21.978104,21.978106,21.978094,21.97808,21.978094,21.978107,21.978113,21.978123,21.978113,21.978125,21.978111,21.978127,21.978136,21.978148,21.978136,21.97814,21.978142,21.97815,21.978155,21.978165,21.978159,21.978176,21.978182,21.978172,21.978172,21.97818,21.97819,21.978174,21.978176,21.980381
21.98099,21.978546,21.978523,21.978502,21.978466,21.978493,21.978489,21.978472,21.978481,21.978497,21.978493,21.978483,21.978497,21.978504,21.978508,21.978512,21.97852,21.97853,21.978539,21.97854,21.978546,21.97854,21.978563,21.978561,21.978586,21.978598,21.9786,21.9786,21.978601,21.97861,21.978626,21.978628,21.978619,21.978636,21.978636,21.978638,21.978642,21.978657,21.978651,21.978666,21.978676,21.978676,21.978674,21.978678,21.978685,21.978683,21.978699,21.980183
21.98026,21.978268,21.978212,21.978188,21.978144,21.978151,21.978117,21.97812,21.978127,21.978125,21.978111,21.978117,21.978102,21.97811,21.978111,21.978107,21.978111,21.9781,21.978113,21.978111,21.978104,21.978111,21.978127,21.978134,21.978142,21.97813,21.978138,21.97815,21.97815,21.97815,21.97815,21.978148,21.978157,21.978157,21.97815,21.978146,21.978163,21.978178,21.978176,21.978178,21.978184,21.978182,21.978186,21.978195,21.978197,21.9782,21.97822,21.98043
21.980352,21.97832,21.978268,21.978228,21.978216,21.97821,21.97819,21.978186,21.97819,21.978188,21.97818,21.97817,21.978182,21.978184,21.978191,21.978193,21.978191,21.978195,21.9782,21.978199,21.978224,21.978228,21.978214,21.978218,21.978222,21.978245,21.97824,21.978241,21.97825,21.978262,21.978249,21.97826,21.978249,21.978245,21.97826,21.97828,21.978281,21.978287,21.978292,21.978296,21.978302,21.978312,21.978313,21.97832,21.97833,21.978334,21.97833,21.980326
21.979387,21.978266,21.978212,21.978174,21.978144,21.978138,21.97811,21.978115,21.978107,21.978104,21.978094,21.978104,21.978102,21.978115,21.978119,21.978098,21.978088,21.978088,21.9781,21.978104,21.978102,21.978094,21.97811,21.978106,21.978115,21.978107,21.978113,21.978138,21.978132,21.978136,21.978127,21.978138,21.97814,21.978151,21.97814,21.978144,21.978165,21.978151,21.978148,21.978157,21.978159,21.978153,21.978163,21.978178,21.978178,21.97818,21.978188,21.980518
21.9803,21.9783,21.978237,21.978207,21.978188,21.978178,21.978159,21.978153,21.978148,21.978157,21.978134,21.978146,21.978144,21.978138,21.978142,21.978142,21.97815,21.978157,21.978153,21.97815,21.978178,21.978165,21.97816,21.97817,21.97818,21.978184,21.978182,21.978186,21.978184,21.9782,21.978218,21.978216,21.978209,21.978218,21.978224,21.978226,21.978226,21.978216,21.978222,21.978222,21.978233,21.978241,21.978247,21.97825,21.978252,21.978258,21.978271,21.980318
21.980234,21.978247,21.978203,21.978142,21.978128,21.978115,21.978104,21.978094,21.97808,21.978092,21.9781,21.978073,21.978083,21.978079,21.978088,21.978077,21.978075,21.978067,21.978085,21.978086,21.978085,21.978085,21.9781,21.978096,21.978107,21.978111,21.978106,21.978125,21.978127,21.978134,21.97812,21.978127,21.978128,21.978136,21.978136,21.978132,21.97814,21.978142,21.978132,21.978144,21.97814,21.978148,21.978157,21.978163,21.97816,21.978174,21.978174,21.980415
21.979939,21.978407,21.978367,21.978354,21.97831,21.978306,21.978294,21.978292,21.978285,21.978298,21.978298,21.978275,21.978277,21.978298,21.978302,21.9783,21.9783,21.978315,21.978302,21.978323,21.978342,21.978344,21.978352,21.978352,21.978365,21.97836,21.978361,21.978374,21.97837,21.97838,21.978392,21.978397,21.978392,21.978394,21.978395,21.978422,21.97841,21.97842,21.978418,21.978424,21.97844,21.978424,21.978426,21.978441,21.97845,21.978449,21.978447,21.981028
21.980158,21.978283,21.978224,21.978197,21.978167,21.97816,21.978125,21.978127,21.978127,21.978125,21.97811,21.978098,21.978106,21.978107,21.97811,21.978107,21.978111,21.978123,21.978119,21.978128,21.978125,21.978128,21.97814,21.978119,21.978134,21.978159,21.97815,21.978136,21.978146,21.97816,21.978144,21.978144,21.978153,21.978153,21.97816,21.978163,21.978168,21.978159,21.978176,21.978172,21.978174,21.978174,21.978176,21.978178,21.978174,21.978182,21.978188,21.98087
21.980274,21.97828,21.978226,21.978186,21.978172,21.978136,21.978144,21.97813,21.97812,21.978123,21.978115,21.978113,21.97812,21.978117,21.978113,21.978134,21.978127,21.978119,21.978132,21.978119,21.97814,21.978138,21.978151,21.978138,21.978155,21.978146,21.978174,21.97817,21.978155,21.978163,21.978176,21.978178,21.978182,21.978176,21.978174,21.97819,21.978191,21.978203,21.978218,21.97821,21.978218,21.978214,21.97823,21.978231,21.978228,21.978243,21.978247,21.980272
21.980642,21.978497,21.97842,21.978365,21.978321,21.978292,21.978266,21.978224,21.978228,21.978207,21.978182,21.97815,21.978144,21.978155,21.978142,21.97812,21.978125,21.978104,21.978104,21.978098,21.978085,21.978102,21.978092,21.978096,21.97809,21.978085,21.978075,21.97807,21.97807,21.978065,21.978067,21.97806,21.978054,21.978054,21.978046,21.97804,21.97804,21.978048,21.978058,21.978045,21.97805,21.978045,21.97805,21.978027,21.978031,21.978025,21.978022,21.979689
21.9809,21.978603,21.978596,21.978521,21.978529,21.978529,21.97852,21.978504,21.978512,21.978537,21.978523,21.978533,21.97853,21.978537,21.978556,21.978563,21.978565,21.978577,21.97858,21.978573,21.97858,21.978588,21.978603,21.978615,21.978615,21.97862,21.978642,21.978645,21.978645,21.978642,21.978645,21.978653,21.978657,21.978666,21.978682,21.978678,21.978678,21.978678,21.978703,21.978693,21.978699,21.978703,21.978708,21.978706,21.97871,21.978714,21.978722,21.979527
21.98135,21.97955,21.979507,21.979513,21.979488,21.979485,21.979479,21.979486,21.979467,21.979483,21.979471,21.97948,21.979471,21.979496,21.979502,21.979498,21.979507,21.97952,21.979498,21.979507,21.979519,21.979519,21.979513,21.97953,21.979525,21.979528,21.979525,21.979528,21.979538,21.979538,21.979542,21.97954,21.97955,21.979551,21.979557,21.97956,21.979563,21.979578,21.979578,21.979584,21.979582,21.979593,21.979593,21.979605,21.979609,21.979607,21.979612,21.9795
21.980278,21.978271,21.978226,21.97818,21.978157,21.978144,21.978142,21.978134,21.978113,21.978117,21.978132,21.978111,21.978119,21.978117,21.978119,21.978111,21.978125,21.978102,21.978119,21.97813,21.978128,21.978138,21.978134,21.978155,21.978155,21.978134,21.978146,21.978157,21.978165,21.978155,21.978153,21.97816,21.97816,21.978163,21.978172,21.978167,21.978174,21.978167,21.97819,21.978195,21.978176,21.978182,21.978199,21.978205,21.97821,21.978209,21.978212,21.980408
21.980345,21.978304,21.978268,21.978218,21.978205,21.978184,21.978186,21.978172,21.978157,21.978168,21.978182,21.978172,21.978172,21.978167,21.978168,21.978172,21.978186,21.978186,21.978176,21.9782,21.978193,21.978203,21.978197,21.978214,21.97822,21.978212,21.978224,21.978241,21.97824,21.978245,21.978245,21.978247,21.978258,21.978256,21.97826,21.978271,21.978283,21.978285,21.978287,21.978283,21.978285,21.978283,21.978292,21.978304,21.978313,21.978323,21.978321,21.98033
21.980259,21.978283,21.97824,21.978184,21.978178,21.978153,21.978146,21.978146,21.978146,21.978138,21.978111,21.978128,21.978119,21.978127,21.978132,21.978127,21.978125,21.978134,21.97813,21.978127,21.97813,21.978134,21.978134,21.978157,21.978157,21.978163,21.978168,21.978165,21.978151,21.978163,21.978182,21.978186,21.978188,21.978184,21.978176,21.9782,21.978188,21.978195,21.978195,21.978212,21.978212,21.978218,21.978218,21.978233,21.978224,21.97823,21.978256,21.980368
21.981222,21.978807,21.97877,21.97874,21.978743,21.97872,21.978731,21.97873,21.978731,21.978737,21.978733,21.978737,21.97874,21.978752,21.978765,21.978756,21.978752,21.978754,21.978773,21.97877,21.978771,21.978775,21.978804,21.978813,21.978842,21.978836,21.97885,21.978855,21.978857,21.978853,21.978851,21.978868,21.978868,21.978867,21.978882,21.978882,21.978882,21.978893,21.9789,21.978903,21.978899,21.978905,21.978912,21.978918,21.978914,21.978933,21.978949,21.979761
21.980412,21.978338,21.978302,21.978264,21.978243,21.978247,21.978218,21.978214,21.978222,21.978203,21.978207,21.978199,21.978203,21.978203,21.97821,21.97823,21.978228,21.978207,21.978214,21.978228,21.97824,21.97826,21.97825,21.978252,21.978256,21.97827,21.978256,21.978271,21.978271,21.978262,21.978266,21.97828,21.978285,21.97829,21.978289,21.978289,21.978298,21.978312,21.97832,21.978327,21.978333,21.978342,21.97835,21.978348,21.978348,21.978355,21.978365,21.980385
21.980972,21.979567,21.97953,21.979504,21.979483,21.979458,21.97946,21.97945,21.979445,21.979439,21.979418,21.979416,21.97942,21.979412,21.979443,21.979443,21.979443,21.979435,21.979439,21.979448,21.979437,21.979439,21.97945,21.979446,21.979443,21.979445,21.979433,21.979437,21.979462,21.979465,21.979477,21.97948,21.979473,21.979475,21.979483,21.979479,21.979492,21.979504,21.979504,21.979507,21.979498,21.979502,21.979496,21.979507,21.9795,21.979507,21.979511,21.979534
21.979546,21.978292,21.978245,21.9782,21.978165,21.97817,21.978155,21.978136,21.978142,21.97813,21.978123,21.978128,21.978136,21.978127,21.978123,21.978123,21.978111,21.978117,21.978128,21.978119,21.97814,21.978142,21.978148,21.978159,21.978168,21.978165,21.978163,21.97816,21.97816,21.97816,21.97817,21.978178,21.978178,21.978186,21.97819,21.97818,21.978191,21.978195,21.978188,21.978188,21.978193,21.978199,21.978205,21.978216,21.978222,21.978226,21.978222,21.980555
21.980354,21.978285,21.978271,21.978224,21.978193,21.978191,21.978168,21.97816,21.978165,21.978155,21.978144,21.978138,21.978155,21.97816,21.97816,21.978163,21.978155,21.978159,21.978146,21.978157,21.978148,21.97818,21.978191,21.978197,21.978184,21.978195,21.978184,21.978209,21.978205,21.978216,21.978205,21.978203,21.978209,21.978212,21.978197,21.978212,21.978216,21.978214,21.978214,21.978228,21.978228,21.978228,21.978247,21.978256,21.97826,21.978264,21.978268,21.98034
21.979414,21.978252,21.978205,21.97817,21.97815,21.978138,21.978119,21.978125,21.978117,21.978132,21.978123,21.978123,21.978127,21.978144,21.97815,21.97815,21.978148,21.978157,21.978165,21.97817,21.978163,21.978186,21.978197,21.97818,21.97819,21.978195,21.97819,21.978195,21.978212,21.978226,21.978224,21.97823,21.978241,21.978254,21.978245,21.978264,21.978249,21.97826,21.978266,21.978277,21.978287,21.978277,21.97828,21.978285,21.978294,21.978289,21.978287,21.980097
21.98025,21.978294,21.97824,21.978218,21.97818,21.97818,21.978167,21.978159,21.97816,21.978153,21.978186,21.978168,21.97819,21.978193,21.978178,21.978178,21.978176,21.978184,21.978193,21.978222,21.978228,21.978235,21.978233,21.978228,21.978226,21.97824,21.978233,21.97824,21.978254,21.978283,21.978275,21.97829,21.97828,21.978285,21.9783,21.978298,21.978308,21.978312,21.97831,21.97833,21.978325,21.97832,21.978329,21.978334,21.97834,21.978342,21.978334,21.980164
21.979357,21.978249,21.978195,21.978182,21.978144,21.978142,21.97814,21.978106,21.978117,21.978146,21.97814,21.978123,21.978148,21.978138,21.97813,21.978142,21.97815,21.978148,21.978155,21.978168,21.978178,21.978172,21.978191,21.978172,21.978182,21.978174,21.978188,21.978203,21.978212,21.978212,21.978226,21.978231,21.978235,21.978249,21.978245,21.978256,21.978254,21.978254,21.978273,21.978275,21.978281,21.978273,21.978275,21.978285,21.978281,21.97829,21.978287,21.980244
21.9802,21.97828,21.978235,21.978203,21.978182,21.978176,21.97816,21.97816,21.978146,21.978144,21.978144,21.978172,21.978178,21.978155,21.978188,21.978168,21.978184,21.978167,21.978184,21.978186,21.978195,21.978203,21.978207,21.978214,21.978216,21.978216,21.978199,21.978209,21.97822,21.978228,21.978233,21.978268,21.978277,21.978277,21.978264,21.978273,21.978283,21.978285,21.978285,21.978296,21.978304,21.978289,21.978294,21.978304,21.978315,21.978323,21.978323,21.980705
21.980728,21.978384,21.97836,21.978308,21.97832,21.9783,21.978302,21.978298,21.9783,21.978308,21.97832,21.97833,21.978329,21.978329,21.97833,21.978327,21.978338,21.978363,21.97837,21.978373,21.978378,21.978397,21.978397,21.9784,21.97839,21.978413,21.978413,21.978422,21.978418,21.978428,21.97843,21.978445,21.978436,21.978449,21.97845,21.97847,21.978483,21.978489,21.978485,21.978472,21.97849,21.978493,21.978504,21.978504,21.9785,21.978514,21.97852,21.979675
21.980324,21.978325,21.97826,21.978233,21.978203,21.978195,21.978184,21.978182,21.978176,21.97817,21.978176,21.97816,21.978151,21.978167,21.978153,21.978165,21.97817,21.978176,21.97818,21.9782,21.978205,21.978205,21.97821,21.978218,21.97821,21.97821,21.978205,21.978216,21.97821,21.97822,21.978214,21.97823,21.978231,21.978237,21.978212,21.978224,21.978235,21.978235,21.978233,21.978233,21.978243,21.97825,21.978252,21.97826,21.978252,21.978256,21.978256,21.979565
21.979416,21.978262,21.978212,21.978153,21.97813,21.978115,21.978113,21.978094,21.97811,21.978094,21.978083,21.978079,21.978085,21.978077,21.978079,21.978088,21.978079,21.978085,21.978092,21.978079,21.9781,21.97809,21.978088,21.978111,21.978115,21.978113,21.97813,21.978132,21.97813,21.978128,21.978128,21.978128,21.978127,21.978132,21.978138,21.978142,21.978155,21.978142,21.978144,21.978153,21.978155,21.978159,21.978167,21.978165,21.978163,21.978168,21.978168,21.980545
21.980286,21.978676,21.97861,21.978575,21.978558,21.978525,21.978481,21.978485,21.978466,21.97845,21.978436,21.978409,21.978407,21.978415,21.978394,21.978378,21.978386,21.978394,21.978361,21.978354,21.978367,21.978354,21.978344,21.978363,21.978352,21.97834,21.978348,21.978334,21.978321,21.978333,21.978333,21.97834,21.978342,21.978327,21.978317,21.978327,21.978334,21.978329,21.978327,21.978325,21.978333,21.978323,21.978312,21.978313,21.97831,21.978321,21.978315,21.979885
21.980473,21.978275,21.978218,21.978176,21.978151,21.978132,21.978113,21.9781,21.978111,21.978086,21.97808,21.978071,21.978083,21.978086,21.978075,21.978088,21.978085,21.978067,21.978085,21.978071,21.978085,21.978088,21.978079,21.978088,21.978083,21.9781,21.97809,21.978092,21.978094,21.978088,21.978111,21.978098,21.978096,21.978127,21.97813,21.978123,21.97812,21.978119,21.978125,21.978146,21.978146,21.97815,21.978151,21.97815,21.97814,21.978148,21.978136,21.979925
21.979515,21.978378,21.978357,21.978344,21.978333,21.978323,21.97836,21.978338,21.978357,21.978367,21.978374,21.97837,21.978397,21.978378,21.978405,21.978416,21.978405,21.978428,21.97844,21.978434,21.978466,21.978458,21.978462,21.978468,21.97849,21.978481,21.978493,21.978489,21.978508,21.978508,21.978516,21.978518,21.97852,21.978539,21.97854,21.978527,21.978525,21.978539,21.97853,21.97854,21.978554,21.97854,21.978544,21.978544,21.978556,21.978558,21.978558,21.980385
21.980476,21.978325,21.978264,21.978262,21.97821,21.978182,21.978199,21.978199,21.978184,21.978172,21.978165,21.978151,21.978174,21.978178,21.978165,21.978172,21.978174,21.978167,21.978157,21.978174,21.978176,21.978174,21.978168,21.978186,21.978195,21.978199,21.978214,21.97821,21.97821,21.978218,21.978218,21.978233,21.978218,21.978216,21.978226,21.978226,21.978233,21.978256,21.978252,21.978241,21.978241,21.978252,21.97825,21.978256,21.978264,21.978262,21.978262,21.980118
21.980934,21.978539,21.978456,21.978441,21.978426,21.97839,21.978376,21.97838,21.978376,21.97836,21.978352,21.978352,21.978369,21.978354,21.97834,21.978329,21.978338,21.978348,21.97834,21.978352,21.978348,21.978352,21.97836,21.978357,21.978352,21.978355,21.97834,21.978346,21.978367,21.978378,21.97838,21.978382,21.97839,21.978382,21.978392,21.978384,21.978378,21.97839,21.978388,21.978397,21.9784,21.978403,21.978409,21.978409,21.978401,21.978409,21.97842,21.979548
21.980373,21.978271,21.978249,21.978209,21.97818,21.978159,21.97815,21.978132,21.978153,21.97813,21.978132,21.97813,21.978134,21.978123,21.97814,21.978142,21.978132,21.978136,21.978111,21.978138,21.978134,21.97814,21.978159,21.97815,21.97816,21.978178,21.97817,21.978178,21.978188,21.978174,21.978184,21.978176,21.97818,21.978176,21.978168,21.978184,21.978186,21.978186,21.978191,21.978191,21.978197,21.978188,21.9782,21.97821,21.978222,21.978231,21.978233,21.980595
21.980345,21.978268,21.97822,21.978188,21.97816,21.978148,21.978146,21.978127,21.978134,21.978128,21.978117,21.978096,21.978102,21.978113,21.978127,21.978127,21.978115,21.978132,21.97813,21.978113,21.978111,21.978119,21.978107,21.978104,21.978119,21.97813,21.97812,21.978128,21.978142,21.978148,21.978163,21.978163,21.978157,21.978165,21.978167,21.978163,21.978172,21.978168,21.978172,21.978176,21.97818,21.97819,21.97819,21.978207,21.978193,21.978193,21.978199,21.980299
21.981857,21.97857,21.978521,21.978498,21.978508,21.978512,21.978504,21.978518,21.97851,21.978518,21.978516,21.978518,21.978548,21.978546,21.978548,21.978563,21.978552,21.978563,21.978588,21.978584,21.978594,21.978586,21.978598,21.978622,21.97863,21.97862,21.978636,21.978642,21.978636,21.978642,21.978643,21.97865,21.978659,21.978678,21.978683,21.97869,21.978691,21.978703,21.978706,21.978699,21.97872,21.978718,21.978725,21.978737,21.978733,21.97873,21.97874,21.979
21.979443,21.978287,21.978258,21.978203,21.978178,21.978165,21.978155,21.97815,21.978144,21.978148,21.978151,21.97814,21.97815,21.978148,21.978138,21.978151,21.978167,21.97816,21.97816,21.978165,21.978178,21.978186,21.97818,21.978191,21.978191,21.978203,21.978209,21.97821,21.978205,21.978222,21.97823,21.978226,21.97822,21.97823,21.978237,21.978249,21.978256,21.978264,21.978247,21.978262,21.978256,21.978273,21.97827,21.978268,21.978277,21.978292,21.978289,21.98022
21.981138,21.979599,21.97956,21.979504,21.979471,21.979452,21.97943,21.97943,21.979395,21.979397,21.979387,21.979391,21.979362,21.97936,21.97935,21.979332,21.979355,21.979342,21.979338,21.979338,21.979334,21.979332,21.979336,21.979324,21.979324,21.979324,21.979326,21.979315,21.979322,21.979311,21.979315,21.979305,21.979303,21.979298,21.97931,21.979301,21.97931,21.979315,21.979319,21.979315,21.979311,21.979305,21.979326,21.979315,21.97932,21.97932,21.979322,21.979267
21.980595,21.978373,21.978334,21.978298,21.978287,21.978247,21.97825,21.978249,21.97824,21.978258,21.978241,21.978249,21.97823,21.978241,21.978249,21.978245,21.97825,21.97825,21.978252,21.978258,21.978271,21.978266,21.978283,21.978302,21.978285,21.978281,21.978287,21.978302,21.9783,21.97832,21.978321,21.978333,21.97833,21.978334,21.978327,21.978321,21.978329,21.978338,21.97834,21.978342,21.978342,21.978355,21.978365,21.978369,21.978369,21.978382,21.978388,21.980127
21.980492,21.978323,21.978268,21.978245,21.978203,21.978184,21.978184,21.97818,21.978176,21.97818,21.978165,21.978148,21.978172,21.978172,21.978186,21.978168,21.97817,21.978167,21.978168,21.978157,21.978165,21.978193,21.97818,21.978178,21.978205,21.9782,21.978199,21.978203,21.97822,21.978212,21.978214,21.97822,21.978226,21.978233,21.978231,21.978245,21.97823,21.97824,21.978245,21.978256,21.97825,21.978247,21.978249,21.978249,21.978245,21.97826,21.978268,21.980139
21.980444,21.978304,21.97827,21.978226,21.978188,21.978191,21.978167,21.978172,21.97816,21.978146,21.978132,21.978134,21.978153,21.978155,21.97815,21.978148,21.978146,21.978138,21.97815,21.978142,21.978151,21.97817,21.978151,21.978167,21.978172,21.978163,21.978184,21.97818,21.978184,21.97818,21.97818,21.978193,21.978195,21.978188,21.978203,21.978203,21.9782,21.978224,21.978222,21.978222,21.978226,21.978224,21.97823,21.978226,21.978233,21.978224,21.978233,21.980331
21.98109,21.978277,21.978212,21.978178,21.97816,21.97814,21.978111,21.978111,21.978106,21.978096,21.978094,21.978096,21.978092,21.978083,21.978096,21.978079,21.978088,21.978086,21.978098,21.978088,21.978094,21.978106,21.978119,21.978127,21.97811,21.978115,21.978117,21.978119,21.978115,21.97812,21.97812,21.978127,21.978134,21.978127,21.978134,21.978136,21.978142,21.978151,21.978153,21.978155,21.978155,21.978151,21.978165,21.978163,21.978165,21.978165,21.978168,21.980625
21.98052,21.978712,21.97865,21.978607,21.978584,21.978539,21.978542,21.978518,21.978485,21.97848,21.978449,21.978443,21.978426,21.97841,21.978415,21.978413,21.978418,21.978397,21.97839,21.978384,21.97837,21.978369,21.978357,21.97835,21.978367,21.97835,21.97834,21.978348,21.97834,21.978342,21.978333,21.97833,21.978327,21.978321,21.978323,21.978315,21.978321,21.978317,21.978317,21.978321,21.978315,21.978317,21.978315,21.97831,21.978312,21.978296,21.978308,21.980232
21.979168,21.97844,21.97837,21.978317,21.97828,21.978233,21.978205,21.978205,21.978167,21.978153,21.978157,21.978132,21.978111,21.978115,21.978096,21.978092,21.978086,21.978096,21.978085,21.97807,21.978056,21.978054,21.978065,21.978039,21.97805,21.97804,21.978046,21.978035,21.978031,21.978035,21.978045,21.97805,21.978052,21.978052,21.978048,21.978043,21.97803,21.978031,21.978022,21.978022,21.978025,21.97803,21.978027,21.978031,21.978027,21.978037,21.978037,21.980722
21.981207,21.978298,21.978237,21.978237,21.978205,21.978226,21.978205,21.978224,21.978228,21.978224,21.978226,21.978235,21.978252,21.978254,21.978252,21.978271,21.978271,21.978294,21.978302,21.978308,21.9783,21.978315,21.978315,21.978313,21.978327,21.97833,21.97833,21.978336,21.97833,21.978363,21.978365,21.97837,21.97837,21.978384,21.978386,21.978382,21.97838,21.97839,21.978394,21.978401,21.97839,21.978392,21.978416,21.978415,21.978416,21.978416,21.978413,21.98027
21.979502,21.978268,21.978214,21.978168,21.97814,21.978125,21.978115,21.978115,21.978094,21.978098,21.978094,21.978092,21.978083,21.978085,21.978096,21.978088,21.978088,21.978085,21.978083,21.978092,21.978096,21.978104,21.9781,21.978088,21.978125,21.978123,21.978128,21.97812,21.97813,21.978125,21.978127,21.978127,21.978146,21.97815,21.978144,21.978146,21.978144,21.978163,21.978153,21.978159,21.978157,21.978184,21.978182,21.978182,21.978188,21.978184,21.978205,21.980484
21.979387,21.978245,21.978174,21.978134,21.978106,21.978071,21.978102,21.978052,21.978062,21.978065,21.97805,21.97806,21.978033,21.978045,21.978043,21.978043,21.978046,21.97806,21.978056,21.978058,21.978046,21.978058,21.978062,21.978052,21.978058,21.978065,21.978052,21.978052,21.978075,21.978085,21.978083,21.97808,21.97809,21.978085,21.978077,21.978075,21.978083,21.978098,21.978107,21.978106,21.97811,21.978106,21.978106,21.978123,21.978125,21.978113,21.978115,21.980465
21.980318,21.978275,21.97823,21.978182,21.978157,21.97815,21.97815,21.978134,21.97813,21.978119,21.978094,21.978104,21.978113,21.978123,21.97813,21.978107,21.978113,21.978115,21.978111,21.978117,21.978117,21.978106,21.978125,21.97811,21.978128,21.978144,21.978146,21.97815,21.978142,21.978159,21.97815,21.978165,21.978153,21.97817,21.978172,21.978178,21.978184,21.978182,21.978165,21.978184,21.97819,21.9782,21.978195,21.978191,21.978188,21.978184,21.978191,21.980335
21.98027,21.978281,21.978235,21.978209,21.978163,21.978157,21.97813,21.978138,21.978119,21.978107,21.978094,21.978117,21.978117,21.978125,21.978123,21.97811,21.9781,21.978107,21.978119,21.978102,21.978115,21.978115,21.978119,21.97813,21.978134,21.978134,21.978151,21.97814,21.978127,21.978134,21.978134,21.978148,21.978165,21.978142,21.978151,21.978148,21.978159,21.978168,21.978176,21.978174,21.978182,21.978168,21.978178,21.978184,21.978174,21.978172,21.978188,21.980476
21.981585,21.979338,21.979279,21.97929,21.979277,21.979301,21.97929,21.979307,21.979305,21.979317,21.979328,21.979315,21.97933,21.979359,21.979376,21.979366,21.979374,21.979374,21.979383,21.979387,21.979391,21.979404,21.979418,21.979422,21.979427,21.979435,21.979448,21.979465,21.979467,21.97947,21.979473,21.979483,21.979486,21.979492,21.97949,21.979506,21.979517,21.979507,21.979515,21.979528,21.979523,21.97952,21.979542,21.979546,21.979542,21.979546,21.979532,21.979713
21.980236,21.978313,21.978277,21.97825,21.978226,21.978241,21.97823,21.978235,21.978235,21.978243,21.978235,21.978245,21.978262,21.978264,21.978256,21.978281,21.978277,21.978287,21.978289,21.978306,21.978312,21.978312,21.978323,21.978315,21.978325,21.978321,21.978334,21.978346,21.978354,21.978369,21.97837,21.978376,21.978382,21.978388,21.978369,21.978382,21.978373,21.978384,21.978386,21.97838,21.978392,21.978397,21.97841,21.978403,21.978413,21.978416,21.97841,21.980026
